fixationEventType,fixationX,fixationY,fixationTimestamp
Begin,51.7238793769869,561.403021657358,2123939.27248499
Data,64.3271534671888,573.907252880728,2123982.59438782
Data,75.5613811348758,583.653272186332,2123998.00195494
Data,79.5220110012609,581.826797954559,2124011.83473249
Data,80.2224042186285,577.763334182703,2124027.90201984
Data,73.2074358187407,553.763390454774,2124043.03699565
Data,75.7782849218954,567.672851092669,2124079.8240965
Data,74.205055941043,570.808163749758,2124090.64482214
Data,77.6215893393147,577.622530397347,2124102.78006192
Data,76.7311474637459,583.960178887491,2124119.28004693
Data,83.2737814170157,590.253510815619,2124134.04103074
Data,71.774161915045,618.781560551394,2124147.97110368
Data,68.7304593532706,609.017402604129,2124164.4513833
Data,78.666514274184,605.787896561703,2124179.32403102
Data,117.68898508134,600.810944268419,2124192.97822841
Data,222.745856651259,590.567945205323,2124225.27373053
End,432.859599791098,570.081947079131,2124225.27373053
Begin,1094.10381446654,691.230755365977,2124326.24212759
Data,1094.05844094298,714.984956782613,2124387.47213021
Data,1094.8671955264,711.522164663299,2124402.23721931
Data,1093.74465821498,671.659629763252,2124416.17837653
Data,1077.57569825364,664.02276832831,2124432.19845304
End,NaN,NaN,2124446.43313856
Begin,1214.96969788718,1230.48155779606,2124672.91341408
Data,1205.14763731987,1230.65285817784,2124717.27847132
End,1185.50351618524,1230.9954589414,2124717.27847132
Begin,1181.71485461342,1305.49615516153,2124731.17857564
Data,1161.2532991318,1305.79086566397,2124776.15573175
End,1120.33018816855,1306.38028666884,2124776.15573175
Begin,1158.0879931837,1095.38501106497,2124792.53214751
End,1138.52722351703,1058.71371036158,2124837.67474684
Begin,1228.9116873345,866.319884499416,2124882.2602582
Data,1223.43336891564,850.758095679888,2124927.45129996
Data,1215.87193983278,845.318312210467,2124942.29069482
Data,1219.6697520586,850.564154931713,2124973.6625065
Data,1221.91356652041,844.611455065693,2124987.40209394
End,1226.40119544403,832.706055333653,2124987.40209394
Begin,1214.11088876241,883.142876310589,2125017.60430826
Data,1221.04407823235,864.382441726516,2125062.67875976
Data,1234.63253345548,843.534373279864,2125077.73245081
Data,1232.58515300739,863.642850765562,2125091.69372395
Data,1232.45413575271,885.541163202991,2125123.31021097
Data,1222.54830959099,906.378037991566,2125152.46434452
Data,1200.88675517927,899.500667722368,2125167.425256
Data,1194.99075422107,930.634140698013,2125181.50147729
Data,1193.46027020944,937.279852785591,2125197.36226852
Data,1196.49872617101,945.351947463948,2125212.3995384
Data,1201.14988220578,1007.97801641482,2125241.78315772
End,1210.4521942753,1133.23015431656,2125241.78315772
Begin,1182.25493518527,954.389074117213,2125361.63301902
Data,1172.03791215694,950.668749265508,2125423.32240368
Data,1180.6662366494,950.067345449673,2125437.29558217
Data,1192.24902053093,954.698730727698,2125467.31182681
Data,1191.41064809881,949.964530773432,2125482.22552744
Data,1192.58290746051,953.934880575254,2125512.40393106
Data,1183.76244193397,961.746938852722,2125527.26631555
Data,1176.96234279221,1003.15486563878,2125541.25180992
Data,1174.90173569192,995.582828339958,2125573.38227935
Data,1166.99988602813,979.50803404128,2125602.35454852
Data,1167.01658159044,962.53460954191,2125617.42630284
End,1167.04997271508,928.587760543171,2125617.42630284
Begin,1191.05836801976,943.378652217223,2125722.49670653
Data,1172.69455947605,971.289411872198,2125766.56084595
Data,1186.31873663903,958.237622383875,2125782.40275284
Data,1184.69849830364,950.510695008548,2125797.39855929
Data,1168.2796296168,931.465281653382,2125827.59133143
Data,1160.73025163205,938.82746940011,2125842.57728518
Data,1174.64941636982,955.960281049103,2125873.53938883
Data,1183.65034864722,963.501010832403,2125887.39269283
End,1201.65221320202,978.582470399004,2125887.39269283
Begin,1196.35713980748,967.319067199745,2125946.60781869
Data,1196.00987618825,965.301719741225,2126023.40262106
End,1195.31534894979,961.267024824185,2126023.40262106
Begin,1263.87460936559,972.141714081046,2126081.52450797
End,1264.71918393654,973.515797197926,2126112.37371612
Begin,1268.2693356812,898.284780264725,2126172.55358534
Data,1274.67087473311,895.993027581702,2126232.46086324
Data,1277.05978913061,889.404938763202,2126247.39796402
Data,1282.31402853496,887.305745139303,2126277.58663087
Data,1299.90815872792,877.397492240371,2126292.29506696
Data,1300.08033049911,861.962469165294,2126323.50430912
Data,1277.50956619177,865.603149682052,2126337.47625602
Data,1258.57201653636,883.17436810918,2126367.24248845
Data,1239.04933021442,891.199741825766,2126382.28468468
Data,1217.58454011849,893.816457864919,2126412.26562381
Data,1198.68050938941,897.325433568068,2126427.26266185
End,1160.87244793125,904.343384974364,2126427.26266185
Begin,1180.87837998801,940.432777676645,2126531.6790927
Data,1185.4381177869,944.659105965349,2126592.44396586
Data,1184.24801189814,1007.2478197694,2126622.37194674
End,1181.86780012063,1132.42524737752,2126622.37194674
Begin,1192.14401265065,984.922243161018,2126666.85975218
Data,1177.65195566611,932.434752164095,2126727.53923529
Data,1171.6156195409,930.82131985391,2126742.37452486
Data,1173.32718027729,923.60300141558,2126773.66340967
Data,1189.55747535714,901.565681475583,2126787.08319495
