fixationEventType,fixationX,fixationY,fixationTimestamp
Begin,147.206928767464,145.945476882627,61735072.3436975
Data,146.061980795455,147.778161648893,61735113.936777
Data,142.988126580259,149.906024910299,61735132.2734315
Data,141.511835715624,146.992338427199,61735147.1743752
Data,138.959523096917,144.287801879581,61735159.3588534
Data,142.706987867258,140.673535652171,61735177.470949
Data,150.448364718084,142.056923701175,61735205.4792384
Data,154.753098078214,144.718125005985,61735237.3559354
Data,157.599116167592,144.795149573573,61735249.3954972
Data,159.033045506776,146.683688479595,61735283.885617
Data,158.524602742629,145.355484325383,61735298.4372011
Data,145.965257462308,142.740470593201,61735331.7852313
End,120.846566901667,137.510443128837,61735331.7852313
Begin,1141.83126122016,704.101326574467,61735378.3362604
Data,1153.36138319878,723.232398633504,61735423.6881365
Data,1155.69033141915,715.294317017916,61735433.5494354
Data,1151.11001796491,713.394437263551,61735448.9499919
Data,1149.02080597069,713.904556904199,61735463.486797
Data,1148.90395376268,717.321865988655,61735475.56618
Data,1168.12148506275,733.893233552115,61735509.6133399
Data,1187.47615997644,748.987680982941,61735521.0966359
Data,1220.67324704171,765.781616377425,61735538.8413087
Data,1248.15885156284,779.094338429606,61735553.7857683
Data,1263.59401970061,790.990304151315,61735565.3298225
Data,1270.20167335456,794.701678558714,61735585.6029387
Data,1267.99690261461,792.71115615173,61735598.6704632
Data,1270.42097546213,796.609310874824,61735610.7453304
Data,1274.222937189,798.685017074386,61735629.0007004
Data,1276.06851611874,794.249117413993,61735658.6888713
Data,1270.79240762295,796.847568428066,61735673.8640478
Data,1271.3789974536,791.254424928035,61735688.6964332
Data,1271.55353483583,790.678183342986,61735700.772532
Data,1283.96169984519,784.695988677131,61735718.766806
Data,1283.33351429957,781.457456219486,61735734.1148149
Data,1283.11737357302,779.593980306421,61735745.6317742
Data,1270.74400796929,775.527864276823,61735763.8723651
Data,1271.29658070488,777.133859001129,61735778.9059094
Data,1275.37113530116,773.10609797292,61735811.8758431
Data,1278.67123059096,772.402049258415,61735824.0106475
Data,1280.35385533904,771.571994134284,61735835.7845975
Data,1279.01003651672,773.186213510167,61735854.0210831
Data,1278.65473874303,768.167087092126,61735870.5243185
Data,1278.36272578117,765.008439273292,61735880.6742187
Data,1282.57937109645,764.87236733065,61735898.7423878
Data,1290.02749171415,779.135824006102,61735917.751077
Data,1295.04463316662,790.546572443438,61735930.7997172
Data,1280.57393716202,783.360106709591,61735963.0988478
End,1251.63254515281,768.987175241896,61735963.0988478
Begin,1225.46524587567,753.724681933525,61735974.7397867
Data,1237.05802542953,768.748396278021,61736020.7201815
Data,1241.74540190646,771.626974385723,61736034.0623494
Data,1240.17058207643,772.806209637235,61736049.580317
Data,1239.90221989485,770.643757936674,61736059.784407
Data,1243.34169587577,760.295337574813,61736079.539026
Data,1244.74674480548,752.889964196582,61736107.6856634
Data,1236.78040145463,755.511043506545,61736124.9541235
Data,1240.52666218384,757.235206225991,61736142.3711947
Data,1244.28178743967,759.586899877291,61736155.5581829
Data,1250.27727115769,757.359937316679,61736172.8533273
Data,1253.50249506373,755.649169839956,61736188.540843
Data,1255.36487606226,759.098261761917,61736200.0471286
Data,1255.77873678011,761.544751991544,61736217.4703578
Data,1264.11153489159,767.805161168092,61736235.1546829
Data,1265.33277500527,774.100562264423,61736258.6685091
Data,1263.95557989952,780.392876635262,61736272.2861415
Data,1259.73101932489,779.349324396919,61736286.5926402
Data,1268.73531176674,773.165660998868,61736302.6787789
Data,1267.08617472381,773.239661697231,61736317.2705948
