fixationEventType,fixationX,fixationY,fixationTimestamp
End,NaN,NaN,74208860.4615743
Begin,140.984032391608,194.176907237415,76055127.2262479
Data,144.373520167831,188.737990735996,76055169.8773462
Data,150.223062488475,186.521430355308,76055185.033259
Data,142.793349153573,183.464787731611,76055215.8795935
Data,138.054722426707,183.273043169201,76055229.7205816
Data,134.685642221179,193.55367427035,76055248.9349849
Data,147.495853143818,199.494495301551,76055265.8984573
Data,162.089908478741,208.221646722166,76055278.6733014
Data,169.134578440839,209.139107794869,76055294.4421341
Data,162.434596709386,212.475190740288,76055310.256125
Data,158.968400312399,212.73009833102,76055324.5589583
Data,157.847879784828,211.79448984373,76055338.5686739
Data,152.269967849471,208.280523318757,76055368.7146457
Data,151.08908632742,208.596022131966,76055383.4920507
Data,168.773899285672,204.848074484046,76055398.8015014
Data,182.429572664823,203.014407728718,76055413.0977663
Data,187.022236575017,212.006794313167,76055428.7688931
Data,195.042380022342,213.958340844918,76055444.0742384
Data,198.803153114825,219.181044986992,76055458.5240412
Data,193.679331731804,218.387044919524,76055473.8942502
Data,194.995365977725,217.614458514564,76055488.7788032
Data,197.802075211663,219.607179050994,76055520.9831679
End,203.41549367954,223.592620123853,76055520.9831679
Begin,1320.91961556159,942.923231769086,76055535.0129994
Data,1305.31313798209,941.012613749329,76055578.2745545
Data,1313.89087502262,952.026716730419,76055591.7103504
Data,1314.70714484017,956.259998469813,76055608.8930453
Data,1325.6661465251,947.453876573939,76055623.7784194
Data,1333.23027544682,943.465616260572,76055636.4181994
Data,1345.76973134007,940.613136430916,76055671.2392765
Data,1341.19360050251,945.256561796279,76055682.7250592
Data,1341.99453858803,932.671464612151,76055695.3176284
End,1343.59641475909,907.501270243894,76055695.3176284
Begin,1256.29933838742,828.58284432501,76055710.0617805
Data,1240.79548874394,831.123277926406,76055760.4390362
Data,1224.14976805251,824.723274102315,76055773.9052113
Data,1219.97227255672,822.82685998452,76055785.4135732
Data,1220.93230717395,826.075228674819,76055814.5627804
Data,1232.21131717833,831.68753166115,76055830.1452329
Data,1223.40157428065,833.082811635227,76055849.1978877
Data,1235.59478634905,840.854253308989,76055864.5192438
Data,1224.07818758672,846.460206706858,76055879.9805902
Data,1223.03203331711,842.593932477094,76055894.5765413
Data,1219.39523070786,840.075305263646,76055909.2726615
Data,1246.70345608333,846.362632865387,76055925.2065269
Data,1265.35686172765,843.406200339762,76055941.9335345
Data,1262.73634813511,840.541093060393,76055972.5384779
Data,1258.62410943405,835.657736010092,76055986.4582876
Data,1262.48881565208,838.472399906675,76055998.799613
Data,1265.54849464351,840.952194729852,76056015.0130487
Data,1270.15837199676,846.781793031596,76056030.0802872
Data,1270.5462895218,852.174857062843,76056044.354794
Data,1272.75895731068,850.57223158409,76056060.1523638
Data,1264.61166316426,852.610581464779,76056074.6928935
Data,1255.25970124092,848.873585007666,76056086.5575946
Data,1230.92362935963,824.821118436758,76056116.7199876
Data,1235.26146869217,825.267215085088,76056129.0186179
Data,1234.86803929695,822.478493155457,76056145.8260892
Data,1229.40528563748,827.064932606774,76056161.0825816
Data,1222.23861533601,831.362858451645,76056174.1279644
Data,1224.82386913321,840.690860973358,76056190.933383
Data,1209.25265986885,830.62202031972,76056205.6512613
Data,1216.89266795786,834.713213050014,76056219.1059415
Data,1215.06989029148,838.879386458655,76056235.9729396
Data,1213.76785740553,846.179435920895,76056265.1122941
Data,1210.62475942734,848.944638235994,76056280.9734958
Data,1213.58040685749,848.094593879096,76056296.0275974
Data,1216.75171963657,852.457103743449,76056309.3217608
Data,1221.5715305678,857.888871778755,76056325.9990944
Data,1203.41764174044,848.198554806733,76056340.6672986
Data,1210.90729141374,862.935619381853,76056354.2525271
Data,1206.67696510875,864.996214000708,76056371.0312614
Data,1210.00146849206,839.918283437157,76056385.7171184
Data,1210.91228577434,845.450033723551,76056416.9924557
Data,1214.11257902865,840.87698241236,76056430.9849291
Data,1214.1923751377,836.998471850808,76056444.0902491
Data,1227.95846913233,838.818023766244,76056460.9814683
Data,1220.52015651892,831.470554420217,76056475.6410514
Data,1231.47156320235,833.543917391292,76056489.1121528
Data,1231.06443827247,831.205609268205,76056506.1564994
Data,1215.94854386911,837.275484752196,76056534.1365198
Data,1195.28355302108,830.126007135473,76056566.5908967
Data,1196.71306708044,818.867923659114,76056579.114497
Data,1203.77572782718,824.265575196418,76056595.9359263
Data,1201.84365049207,791.599647361356,76056610.6217832
End,1197.97949582184,726.267791691232,76056610.6217832
Begin,1192.82189096305,841.130845211822,76056624.0218631
Data,1194.2166777321,839.417153215617,76056668.9555032
Data,1202.46879109744,844.461562421842,76056685.861912
Data,1208.81313441711,846.908951942346,76056715.0074244
Data,1209.80385044069,844.569166342504,76056730.8583629
Data,1196.64702004228,837.368493162851,76056745.6312521
Data,1211.26250214106,844.375724468396,76056758.9434788
Data,1219.57133206482,849.289703625131,76056775.989878
Data,1221.34376336671,857.447806262448,76056790.7623566
Data,1236.72411014647,852.606247856694,76056803.9235086
Data,1252.69090189532,855.507765469269,76056820.8483912
Data,1271.48899780374,847.31657131338,76056835.814229
Data,1287.55914703593,840.7910345314,76056867.0177238
Data,1290.97030026073,836.236417917038,76056880.9087964
Data,1301.63374422878,837.469966918119,76056894.0625589
Data,1286.5087966885,816.06449265133,76056910.5957967
Data,1268.8639458691,800.662482252069,76056925.6482562
Data,1274.98535480041,810.222139765168,76056939.2104951
Data,1283.10547761411,813.536047689002,76056956.0676404
Data,1282.79043231218,808.260914134423,76056970.5420749
Data,1296.49933133248,813.606165722729,76056983.789438
Data,1300.76463121294,832.837037892238,76057016.541859
Data,1273.41480195936,842.495922069675,76057029.0075747
End,NaN,NaN,76057045.5317809
Begin,1339.81371744384,598.021918029413,76057183.7109448
Data,1323.29860317288,612.468174840853,76057225.6538805
Data,1315.96558125631,619.45770274206,76057240.7067505
Data,1315.60406026457,620.354237583335,76057254.0230824
Data,1319.34284762464,626.133033408264,76057271.0460815
Data,1323.8810956949,638.682898854323,76057286.0611828
Data,1323.81388880215,648.940461717546,76057316.896433
End,1323.67947501664,669.455587443993,76057316.896433
Begin,1292.6804293975,771.461651364511,76057374.921435
Data,1287.00517715523,788.06563544837,76057424.7793714
Data,1283.90458367162,796.69341870143,76057436.9417061
Data,1282.2017743263,795.828222118207,76057467.5101124
Data,1284.14131845979,807.195603735503,76057479.5160355
Data,1294.30917506065,827.638987601579,76057511.4067559
End,1314.64488826237,868.525755333732,76057511.4067559
Begin,1567.94362351345,1318.09553947332,76057524.3614118
Data,1564.74002019452,1314.97338721264,76057569.5627167
