gazeX,gazeY,gazeTimestamp
175.14617567912,141.416034567257,54399243.981
154.057772612637,142.636555287538,54399258.557
166.644582358419,152.938052400133,54399273.733
165.50587708481,155.470991711585,54399288.087
165.50587708481,155.470991711585,54399288.187
164.605468279977,136.090199429733,54399303.681
157.97593118355,129.806693250739,54399318.627
155.678251181812,126.602517444121,54399333.072
153.377372569754,124.826058833639,54399348.807
158.280737886461,132.200143119167,54399363.67
171.838395399103,141.121526498947,54399394.895
168.268885352975,162.067368909403,54399408.836
162.783372958187,149.056729032491,54399423.05
145.530312269355,130.626217473387,54399438.731
150.67701534284,120.521247190138,54399453.792
150.67701534284,120.521247190138,54399453.892
151.552669685204,126.290994995093,54399467.986
151.478927810347,135.05785875947,54399483.814
155.406438839693,149.132503641736,54399498.818
140.196629562216,142.426911207028,54399513.078
145.127669811684,149.336967364431,54399544.886
155.138624760473,127.693172783374,54399557.943
171.772580515037,130.218852459172,54399573.813
169.586295594412,135.566674419445,54399588.793
170.686965219226,159.955250462181,54399603.23
170.686965219226,159.955250462181,54399603.33
156.683935987148,151.815287166251,54399618.799
162.484024753321,144.516751737404,54399633.83
159.977948335791,128.888599655337,54399648.02
153.910393165433,127.09031463314,54399663.798
151.189210203941,115.00272295688,54399694.261
146.464549855064,111.085071742994,54399708.794
155.518355433359,123.798892575599,54399723.649
148.766506259729,119.064230085253,54399738.093
151.531357205577,126.652841769417,54399753.693
148.292764257464,128.342576921232,54399768.803
153.884143700314,142.861140416522,54399783.036
152.063682451187,135.551115509217,54399798.693
160.33966944188,133.812107562211,54399813.798
155.649707061464,131.333781814797,54399844.871
142.251354249715,114.873897214772,54399858.634
150.285498486278,101.524793460833,54399873.019
157.477434718815,106.105548251939,54399888.734
166.740540667992,107.611838152014,54399903.797
156.94966401616,144.342562220843,54399918.039
222.797890118314,163.160751056223,54399933.747
222.797890118314,163.160751056223,54399933.847
314.321187414562,209.284966100559,54399948.722
755.720858647853,400.662000278367,54399962.93
1288.4674929187,734.113205329695,54399994.678
1290.8080410485,735.451965323888,54400007.931
1278.2180763555,710.954159180278,54400023.933
1268.66018978222,709.865434599017,54400038.738
1267.4439866569,693.62932124162,54400052.959
1265.50100689852,703.356674951736,54400068.587
1266.39402760886,693.704534442249,54400083.805
1269.18032358545,685.404110767089,54400097.971
1275.49331206953,686.837813289006,54400113.628
1252.93515109248,698.723163094662,54400144.263
1293.6537326193,768.098830087576,54400158.691
1293.6537326193,768.098830087576,54400158.791
1285.99453689417,799.69374664858,54400173.823
1290.70473830754,799.594482211348,54400188.015
1281.0524753461,809.889922711036,54400203.807
1284.43295012993,798.266258177805,54400218.778
1278.93444120775,801.933841307993,54400232.954
1292.10881524325,794.470517644814,54400248.813
1319.99768019441,824.37277619184,54400263.813
1309.02972567418,815.479222386336,54400294.817
1303.71184153791,801.017824017633,54400308.634
1305.09142585391,795.709644874958,54400323.32
1291.7064791742,788.573349090691,54400338.754
1263.48493606949,784.096305413795,54400353.816
1263.78705915572,785.792813052572,54400368.036
1286.78383527682,799.611095594481,54400383.746
1314.84981580482,797.025096231776,54400398.687
1303.2630403302,792.377418596225,54400413.03
1289.4914350093,787.174572394874,54400444.87
1291.98861529188,790.727751011966,54400458.197
1292.73438910613,779.209541214733,54400473.767
1312.43167482382,774.492971360383,54400488.795
1305.88789829361,779.550369518102,54400503.041
1283.16128088524,800.153827139607,54400518.809
1265.05338941566,787.54629868173,54400533.57
1279.13154470382,812.161539131288,54400547.967
1292.55921955881,766.43266794206,54400563.79
1287.46384418529,773.343377574785,54400594.112
1274.43030678744,789.037980216588,54400608.689
1288.96878164856,788.199442540901,54400623.694
1286.74469684628,784.325735244543,54400638.47
1287.24945689406,782.401983983546,54400653.804
1274.53345545132,786.617294853267,54400668.691
1267.80852067132,799.726792224235,54400683.018
1263.6456119138,798.875594748106,54400698.699
1252.0828698664,731.365521785432,54400713.614
1274.52834462831,792.362029015419,54400744.773
1291.7331849628,829.484086903526,54400758.572
1296.4018413825,819.118313548536,54400773.097
1296.4018413825,819.118313548536,54400773.197
1267.64398998006,831.829000630398,54400788.785
1255.52579131357,830.350822480306,54400803.672
1272.67523940964,855.919738799484,54400818.045
1287.21062485214,830.051573668123,54400833.661
1300.74907657857,826.618048236272,54400848.687
1299.8433907186,830.397514014978,54400863.186
1294.71597383118,851.328109418881,54400894.856
1295.53727787374,832.803766258099,54400908.003
1297.06792590583,836.850555117769,54400923.681
1288.91648263147,830.587018852421,54400938.776
1292.29783529476,815.888833005017,54400952.992
1297.01269012118,809.930949711996,54400968.698
1301.32051743855,801.397730757186,54400983.558
1298.15652903397,812.232201697047,54400997.944
1285.99262685444,810.693204850165,54401013.799
1282.93686099629,809.174362080337,54401044.095
1303.08691521978,811.207818699714,54401058.707
1305.61327956207,827.629189244968,54401073.754
1314.10648413607,822.02534951878,54401087.919
1310.59886350557,842.309650783193,54401103.894
1289.94339951658,860.294886271083,54401118.772
1291.10222865579,853.703291406294,54401133.117
1277.39299569287,853.898680584421,54401148.771
1291.11318041938,825.165840189589,54401163.552
1280.95802507699,858.114139973987,54401194.89
1287.33280981065,862.166138889443,54401208.557
1284.54407250344,855.124265813439,54401223.059
1301.45319240475,852.853498923105,54401238.804
1295.82048091919,850.699946531746,54401253.599
1299.19103718617,824.157363619724,54401267.907
1280.39062593928,826.055519049723,54401283.789
1278.66859366545,820.621941982578,54401298.626
1289.65489442686,832.545663268752,54401312.91
1275.2084295907,842.9794050527,54401344.751
1280.98030235484,843.133764257071,54401357.997
1283.05931431648,847.567701655168,54401373.701
1291.95412918789,828.959958895466,54401388.775
1291.57105648874,814.69081298135,54401402.947
1269.66078766721,834.41077906869,54401418.672
1292.71607749665,848.103925082257,54401433.864
1286.85650587798,838.404498958716,54401448.053
1307.6493764731,844.640541305839,54401463.644
1317.38918618124,838.410603106372,54401494.169
1288.95615669887,843.670061944083,54401508.769
1288.95615669887,843.670061944083,54401508.869
1286.68236414498,820.168601307745,54401523.598
1289.81553115773,817.937682177996,54401538.015
1310.73558236703,842.794486493691,54401553.87
1310.73558236703,842.794486493691,54401553.97
1305.38355871532,829.545838308546,54401568.728
1299.88054522847,843.675759148562,54401583.063
1286.97136684459,837.157194248671,54401598.712
1288.84709429994,811.515277662564,54401613.517
1297.6062963511,754.099000381153,54401644.749
1272.77194033136,737.302463840218,54401658.806
1268.10026565777,762.418924658045,54401673.099
1271.0229023992,764.445641461228,54401688.782
1279.51950006425,767.591098628474,54401703.707
1277.92297195903,762.06236219943,54401718.067
1271.55051230215,753.070025159793,54401733.689
1259.27774003145,721.052656989054,54401748.776
1259.27774003145,721.052656989054,54401763.161
1264.73574046615,739.073703476524,54401794.888
1261.53421402267,739.411727739607,54401807.938
1261.53421402267,739.411727739607,54401808.038
1252.3446717649,763.713512009348,54401823.78
1243.3341951878,744.083311064712,54401838.834
1241.60209419064,752.907301339316,54401853.111
1239.1619448367,728.636489312985,54401868.772
1249.69883553468,773.123381697033,54401883.665
1246.80149284805,755.129526142502,54401897.961
1254.96777668559,749.512399865723,54401913.787
1258.26200035546,751.709465479057,54401944.029
1252.23984584059,763.543760251375,54401958.729
1247.67006086699,740.99390512521,54401973.74
1254.46976913887,750.224188104343,54401987.914
1254.7984795869,738.918937328977,54402003.642
1264.28869556061,744.739407484015,54402018.741
1263.06707522365,743.562435629272,54402033.01
1253.79033063476,730.057205296799,54402048.747
1243.21449284633,733.50956001828,54402063.584
1251.05267222256,782.79464853584,54402094.849
1283.26244780143,796.389608367454,54402108.698
1295.37717569324,823.210302798829,54402122.882
1312.18063171909,813.722962414861,54402138.665
1288.93090245353,831.568191613063,54402153.867
1288.51548076537,834.534053153368,54402167.998
1287.93240474305,835.482593227126,54402183.651
1322.42382870187,821.312010740171,54402198.782
1315.90908086408,842.444842069085,54402212.903
1315.90908086408,842.444842069085,54402213.003
1296.31280832502,846.884741040586,54402244.835
1296.88585202124,844.549890989655,54402257.875
1299.02631961958,845.807000952309,54402273.629
1301.24643793864,825.52710180292,54402288.762
1305.69865143846,818.2847304781,54402302.891
1296.43037572449,826.787945541294,54402318.784
1296.43037572449,826.787945541294,54402318.884
1282.27428581784,822.091060452085,54402333.541
1284.97803287634,829.625979389253,54402347.898
1274.15484603042,836.581310197202,54402363.759
1271.39639991061,836.894576268017,54402394.037
1269.57778025268,834.123590031973,54402408.614
1273.96128881971,870.415094642495,54402423.61
1290.75913749914,854.649054164939,54402438.078
1287.50298370232,864.74077354116,54402453.686
1304.48046520733,822.429702546926,54402468.644
1303.17736070708,831.767947262652,54402483.021
1311.5059596224,863.223490229711,54402498.624
1305.55659223415,871.557140671137,54402513.579
1271.56867180381,865.235860063803,54402544.782
1286.1005462717,857.33142777348,54402558.69
1281.93416836922,870.881359486693,54402573.01
1289.01719213769,829.760282528869,54402588.767
1293.04139485364,855.113088238657,54402603.785
1288.66272766146,845.291130629665,54402618.685
1316.53118205093,839.623427549853,54402633.793
1302.88584320332,846.0050218985,54402648.748
1296.10925491382,853.314951736305,54402662.904
1290.18101801904,861.858786857282,54402694.798
1287.15260332127,861.008560705742,54402707.853
1271.3589390121,850.802953663088,54402723.998
1277.60856290625,843.689927899836,54402738.65
1277.60856290625,843.689927899836,54402738.75
1282.13234096602,847.164450634677,54402752.89
1301.40817935261,832.668872011898,54402768.765
1289.04088075888,827.649723540026,54402783.766
1290.59483822907,830.402507236588,54402797.895
1283.35541175977,839.174444428092,54402813.567
1285.0987304376,837.866318048461,54402844.155
1303.44134058256,837.700005999313,54402858.702
1301.17521643616,806.83895953918,54402873.521
1301.17796198245,806.830268185413,54402887.899
1276.19975650359,835.676131852777,54402903.746
1281.92146519264,836.219828776899,54402918.576
1277.96195828174,816.028355118808,54402933.031
1287.667931332,823.001707275627,54402948.64
1266.69458778717,854.579496579632,54402963.885
1260.88537092161,861.99309594249,54402994.713
1279.4715882715,858.313453036837,54403008.55
1240.26545942113,819.856585764432,54403022.972
1283.60264239045,821.510806956357,54403038.711
281.424175632439,340.721920598808,54403053.602
228.151737977466,319.50857094398,54403067.952
120.289278588566,248.794512283689,54403083.749
91.4642020451983,237.553380312482,54403098.572
81.7914653701527,228.405950387637,54403113.072
85.9417317942233,225.36376174786,54403144.759
81.1211479032754,212.955754268617,54403158.219
99.3445696139198,251.95917004018,54403188.613
101.703822864302,244.369382088439,54403203.006
120.218804859035,199.834354560419,54403233.777
115.261619446958,193.109157566086,54403247.99
100.338468235581,194.413360060996,54403263.531
132.061520495579,192.321891757912,54403294.088
133.740443238084,212.417793165334,54403308.757
143.265418023387,213.935863637964,54403323.762
149.771773855024,227.704225824957,54403337.829
134.896254123399,209.931399841505,54403353.76
116.194744472556,185.152853383275,54403368.738
108.171517232081,173.936732082074,54403382.815
109.03809725604,153.468023159721,54403398.63
110.719662328809,125.084607382522,54403413.916
118.990920939029,133.567323794221,54403444.82
102.824101361071,101.457312180568,54403458.694
114.731206414039,116.712656747703,54403472.878
114.460506632032,139.322932545871,54403488.771
110.790727105899,143.069132941951,54403503.741
98.2222398344454,135.398764295559,54403517.901
97.481309568023,132.529577013578,54403533.754
86.8602197008606,100.1141025366,54403548.748
100.520024138694,123.157045113087,54403563.014
90.5246102639555,119.476769511691,54403594.785
89.3729367115535,108.11945970763,54403607.831
95.1058198935212,109.60341229492,54403623.76
101.194687543505,103.511490231208,54403638.694
104.864849512176,114.476524589372,54403653.03
121.767036556002,129.201987520825,54403668.642
118.577152880248,134.821219800615,54403683.713
132.291681368542,149.926500347715,54403698.03
124.514329912598,156.783422193942,54403713.878
114.697064725633,140.354904889316,54403744.087
108.733290553129,136.020341831938,54403758.696
96.9553815430513,130.208349169288,54403773.748
101.132175572269,154.355919781708,54403787.815
115.537082376941,144.768801086641,54403803.716
116.294770580035,154.071113008114,54403818.619
114.954657158833,177.210836773613,54403832.811
104.800633933269,174.795922874695,54403848.763
118.360551333638,212.481282246548,54403863.747
137.906633178743,199.645800237989,54403894.857
134.465241382897,148.746614549199,54403908.603
127.086534121726,135.887161509554,54403922.85
106.999365620136,157.74398045401,54403938.511
104.254749361307,136.434580318209,54403953.833
110.525207681908,135.899066819581,54403968.044
119.493207061642,152.662935030069,54403983.622
121.801943129484,164.893853882966,54403998.552
115.174804990797,169.920660015279,54404013.014
115.174804990797,169.920660015279,54404013.114
123.201057004073,183.030677205706,54404044.73
139.076768275487,187.838155799572,54404057.861
131.48500575306,186.669587177295,54404073.793
125.956903166523,179.350027331899,54404088.751
125.956903166523,179.350027331899,54404088.851
100.391245305846,165.048361607182,54404103.3
84.8289283106993,147.969483704092,54404118.761
108.229474660364,170.978231162519,54404133.79
105.744363047425,137.676778930361,54404147.94
103.167326155315,150.190597581232,54404163.737
107.622016839758,161.179911901359,54404194.125
123.01098306261,128.232541852394,54404208.692
124.980840274142,112.881295324133,54404223.706
123.333764564813,98.2452232629733,54404237.844
123.704038476756,145.879577832183,54404253.506
117.682480713487,150.485551209079,54404268.64
117.682480713487,150.485551209079,54404268.74
117.509164708695,148.607944938122,54404283.043
124.498197790988,169.937757574308,54404298.704
100.808281509954,127.674304877384,54404313.746
127.415399937037,167.164175213763,54404344.784
132.028665204801,183.591052854494,54404358.604
128.323075150095,160.880817554615,54404372.827
122.337397450406,162.513717290302,54404388.63
111.364078005602,170.344368098109,54404403.825
106.062868146702,162.274119825721,54404417.912
102.994288290551,137.898773880435,54404433.733
102.994288290551,137.898773880435,54404433.833
106.848926632627,131.025437678467,54404448.532
107.601121570173,135.144807970702,54404462.928
113.978037986396,149.699996351926,54404494.82
112.581114464525,154.728727296638,54404507.848
103.105579069154,169.78088542375,54404523.831
99.6716622865537,161.212176261426,54404538.735
129.261032858675,181.627531065632,54404552.903
129.261032858675,181.627531065632,54404568.762
116.664905421964,151.592858547826,54404583.537
121.218996398824,157.413138593862,54404598.04
118.081715955818,156.854224361157,54404613.684
129.596886942183,163.270126704146,54404644.166
122.827375876791,160.847299694251,54404658.743
140.829259055333,160.049815744697,54404673.751
140.248572212398,180.059296678737,54404687.894
133.743363708375,174.732653600452,54404703.742
133.743363708375,174.732653600452,54404703.842
123.81393855522,198.014528275011,54404718.588
120.120273754205,193.681533594401,54404732.993
133.831777469696,182.023864052113,54404748.676
133.789152510444,165.566718150841,54404763.723
122.122221371438,174.235244240622,54404794.819
146.434615034577,191.860893422638,54404808.501
145.563689072685,188.881665126227,54404823
150.956407000715,206.58293445205,54404838.688
154.041362351,194.390862337179,54404853.738
149.043464192361,217.611321262768,54404867.925
149.973216770122,212.760409652443,54404883.753
145.743958578171,146.563604810857,54404898.721
148.800369808108,154.446498810766,54404912.833
146.977300996221,166.980884427462,54404944.824
157.451776301256,181.032954353191,54404957.832
148.493372752479,175.950506909107,54404973.732
143.465678843367,188.640136903653,54404988.654
143.465678843367,188.640136903653,54404988.754
142.712440880717,193.909504951866,54405002.905
149.573112340204,213.88198672756,54405018.748
145.720003768281,196.668134372753,54405033.493
144.797760971269,183.932487128432,54405047.949
136.059157579421,168.348867097684,54405063.524
142.14065451867,182.378385849249,54405093.973
139.640871019268,167.83215021792,54405108.722
125.11222666975,168.713084243944,54405123.748
108.313577251255,130.732248451987,54405137.837
121.045854231549,160.739260724939,54405153.603
133.113063637991,187.034540977189,54405168.666
141.436855945953,186.711315188326,54405182.926
198.250363829216,188.713018348706,54405198.761
215.169343577217,160.622708619675,54405213.73
170.507078156278,161.27804166017,54405244.852
193.045738094953,201.818966107363,54405259.162
157.762250107231,183.575220686949,54405272.871
145.358213127185,175.323897534757,54405288.747
150.627923627942,170.533872935552,54405303.699
142.982758220187,172.078070949826,54405317.851
146.38131645176,179.437635964046,54405333.685
149.94352532216,169.153236410481,54405348.739
138.936585701501,147.070780806937,54405362.942
143.224009926756,180.855063731677,54405394.822
153.260449455588,185.612004138869,54405407.811
151.801187799998,171.702744543114,54405423.724
148.468235847471,141.537826426276,54405438.738
148.917327689777,153.451893952484,54405453.041
134.207996624732,178.61278880933,54405468.727
126.671931642861,175.125279536387,54405483.72
131.333975717992,169.043421148615,54405498.04
134.733472672158,161.357356963337,54405513.741
139.906738118293,161.257468748752,54405544.113
137.043425602622,154.293915898949,54405558.623
135.776219636193,157.974334074598,54405573.728
120.091277656312,168.755281596885,54405587.867
101.645552528488,155.69379460242,54405603.738
93.8235248305871,157.841949801788,54405618.722
107.359591723576,154.519908993668,54405632.934
113.262905207547,160.574980418881,54405648.742
111.722044221316,160.831461581112,54405663.728
125.023048023353,149.435673365844,54405694.815
126.510262751732,170.266074597081,54405708.7
133.813628832886,179.895693630374,54405722.84
127.327542455771,172.309523605273,54405738.715
121.565802245924,173.671820962202,54405753.686
122.963316815354,181.635372889481,54405767.886
128.631045695821,198.35077624554,54405783.649
129.070611242177,158.813765842155,54405798.73
126.109080529206,151.262456301622,54405812.811
121.473424989208,132.248388166624,54405844.793
121.204811257408,133.021817906779,54405857.808
128.62211044743,131.2190891804,54405873.736
134.047892271258,158.083994871025,54405888.731
122.951913074216,143.772408044619,54405902.983
107.778227232843,147.655293843437,54405918.69
118.533345825877,155.830248307001,54405933.708
133.712559700302,163.080687208236,54405947.957
127.334113513927,164.701242019952,54405963.736
99.6038308872862,147.266951200652,54405994.105
118.99283315172,136.929476731851,54406008.736
128.277564488055,132.271111643007,54406023.721
128.277564488055,132.271111643007,54406023.821
126.907411943855,130.160472448648,54406037.952
130.611611298422,148.667204176533,54406053.744
123.86775865059,160.054936706574,54406068.65
132.63786140058,172.169529206772,54406082.917
115.812197631889,119.144668205652,54406098.609
120.42111696172,134.934944083219,54406113.682
105.339530237035,138.768248155969,54406144.75
124.238206400049,156.493577636784,54406158.656
127.786543036566,145.922785096077,54406172.958
123.484134017316,127.994120655392,54406203.727
1004.0635313233,615.911306507919,54406217.832
1328.91599232994,769.331556130373,54406233.709
1432.27555045842,832.075593361708,54406248.653
1413.63044239007,834.750202379119,54406262.819
1427.79351078656,836.74758362999,54406294.798
1433.40180461984,807.930574311836,54406307.828
1440.12620484949,833.424345744716,54406338.704
1432.12357735482,822.897740710882,54406353.039
1432.42783646955,816.978077405738,54406368.731
1428.26714414037,813.098827370341,54406383.72
1427.76604880475,815.574969882023,54406397.934
1447.09147434316,810.669667487428,54406413.696
1442.3954233037,815.578970999464,54406444.192
1437.70959391026,816.669730296611,54406458.688
1441.38422784906,828.645881911093,54406473.741
1443.23328536979,817.127885975238,54406488.032
1446.66796269153,812.829659682493,54406503.713
1437.29700360065,808.961801083257,54406518.73
1491.16836800007,880.515223196775,54406532.957
1521.84099836964,886.880385352901,54406548.713
1518.60705557512,882.681910646082,54406563.686
1528.74432086401,901.01689451647,54406594.663
1535.12562667754,910.901236226223,54406608.539
1535.12562667754,910.901236226223,54406608.639
1531.6165599362,916.389495171737,54406623.027
1500.31357734498,902.948196507218,54406638.701
1505.96857262731,902.469135233919,54406653.699
1505.96857262731,902.469135233919,54406653.799
1496.46346747023,912.12660164827,54406667.918
1510.15115544585,916.352311849982,54406683.618
1480.96793015737,910.813770168329,54406698.685
1480.96793015737,910.813770168329,54406698.785
1494.49447944629,884.46806163289,54406712.961
1316.89708911012,697.596883892032,54406744.788
1173.22791905489,437.01104131509,54406757.851
1168.92520581998,418.270706366793,54406773.723
1177.58751192547,410.3394960323,54406788.709
1175.33710703657,409.212203915925,54406803.079
1199.05547182732,393.178552236104,54406818.708
1145.08778405954,423.355524182814,54406833.71
1154.63067714695,436.891536649694,54406848.08
1177.03922839576,422.940549042907,54406863.645
1148.85563836702,415.273501283465,54406894.188
1143.32310292379,405.42338438974,54406908.573
1144.44778820163,403.574840383779,54406923.664
1155.34848702356,435.603908921558,54406938.103
1175.90713763969,426.266885035363,54406953.724
1159.76923158681,427.792120074148,54406968.708
1157.20858322664,404.364036949946,54406982.855
1142.5509340555,389.611561303368,54406998.48
1135.74073631918,399.050629914705,54407013.588
1143.2747674021,396.580882644776,54407044.788
1124.67024170218,410.16070834612,54407058.727
1352.35321079037,634.213806211268,54407072.876
1565.21690092974,854.928285528726,54407088.741
1619.24765260287,890.900010004803,54407103.696
1629.76706490614,919.594885862293,54407118.483
1599.19314817079,925.140384194316,54407133.718
1576.89415801728,930.555824063513,54407148.706
1589.57530938372,924.393408733467,54407163.046
