leftIsValid,leftX,leftY,leftZ,leftNormalisedIsValid,leftNormalisedX,leftNormalisedY,leftNormalisedZ,rightIsValid,rightX,rightY,rightZ,rightNormalisedIsValid,rightNormalisedX,rightNormalisedY,rightNormalisedZ,eyePositionTimestamp
True,-69.9454956054688,52.8803802321769,568.661644388272,True,0.673702955245972,0.630126953125,0.250823974609375,True,-12.3292827606201,56.1362688927148,562.323090932684,True,0.53087854385376,0.618139624595642,0.234681606292725
True,-69.6102142333985,52.9280860411315,568.946308887098,True,0.672785043716431,0.630193173885345,0.25177001953125,True,-12.010820388794,56.0802623683038,562.548854675929,True,0.530070781707764,0.618424773216248,0.235324904322624
True,-69.1172485351563,52.8323478999872,568.728620347017,True,0.671632170677185,0.630285382270813,0.250979006290436,True,-11.5807056427002,55.7856314124106,562.273522782471,True,0.529012203216553,0.618957102298737,0.234126582741737
True,-68.8061676025391,52.8664515141011,568.862025462712,True,0.670819044113159,0.630288064479828,0.25143575668335,True,-11.3183727264405,55.7078071095232,562.363488203758,True,0.52835214138031,0.619205296039581,0.234319657087326
True,-68.4952926635742,52.8042150053166,568.690340547585,True,0.670101225376129,0.630328834056854,0.250827014446259,True,-11.0737085342408,55.5614200865222,562.121690620985,True,0.527752757072449,0.6194007396698,0.233395382761955
True,-68.1344451904297,52.7736344383817,568.633011285218,True,0.66922402381897,0.630366086959839,0.250612586736679,True,-10.7611360549927,55.3789961953657,561.994269953628,True,0.526978015899658,0.619759440422058,0.232788294553757
True,-67.9121551513672,52.7921494765831,568.830871970782,True,0.668615579605103,0.630447387695313,0.251253455877304,True,-10.5751762390137,55.339983438607,562.117524274711,True,0.526507019996643,0.61993545293808,0.233129888772964
True,-67.7919692993164,52.9980497972806,569.71780835112,True,0.668053150177002,0.630515098571777,0.254266351461411,True,-10.4024868011475,55.5068143471287,562.915666479151,True,0.526037335395813,0.620056748390198,0.235820114612579
True,-67.3719329833985,53.0638480681903,570.232833564483,True,0.666865289211273,0.630683660507202,0.255954593420029,True,-10.0119781494141,55.4740240373314,563.264898244522,True,0.525045990943909,0.620365977287292,0.236876621842384
True,-67.3850250244141,53.4700957103243,571.899088042425,True,0.666405916213989,0.630763173103333,0.261636972427368,True,-9.8910360336304,55.9007425351718,564.877066220063,True,0.524671673774719,0.620392084121704,0.242412924766541
True,-67.1838989257813,53.502479702803,572.184652663906,True,0.665829122066498,0.63086599111557,0.262568354606628,True,-9.6674728393555,55.9056959850795,565.210611812674,True,0.524100780487061,0.620598673820496,0.243463337421417
