fixationEventType,fixationX,fixationY,fixationTimestamp
Begin,142.024711681167,518.302619260426
Data,151.866482100233,557.384291920489
Data,159.423908967288,585.148835123046
Data,164.919722440446,605.935498747808
Data,227.579476903225,571.060123700442
End,352.898985828784,501.30937360571
Begin,1589.04646455446,-143.120277649261
End,1591.68294348573,-152.815783889119
Begin,1591.54386932735,8.66598970288549
End,1601.61932403496,-18.6468599924616
Begin,1758.13838602313,109.032389280675
End,1802.4667874101,119.150828004019
Begin,1799.95561513173,867.955487058298
Data,1789.74702151056,875.952681164288
End,1769.3298342682,891.947069376269
Begin,1793.38892373488,914.589742953418
End,1888.17486396738,897.699139700306
Begin,1819.78598787883,923.144179007764
Data,1790.98524911175,930.320847286143
Data,1767.44793853071,932.478737627479
End,1720.37331736864,936.794518310152
Begin,1713.62725599889,940.342101683412
Data,1722.12592397084,945.027197065011
Data,1724.42640249106,951.901337731679
Data,1736.72776151935,941.724181409035
Data,1744.64995794841,931.657250330258
Data,1762.18202451654,918.533748816025
Data,1770.21175405752,914.989081243168
Data,1779.41630147892,915.198015759217
Data,1783.62321367654,917.2483815087
Data,1781.7106735444,912.269029698696
Data,1784.51413078601,907.346765705823
Data,1782.96723210468,907.633495137732
Data,1779.38423798282,903.401445589423
Data,1766.743218361,907.785016601233
Data,1771.6181000278,916.732111572796
Data,1773.94870689226,920.190205162986
Data,1782.99681350552,909.350947216515
Data,1787.15260403831,906.948510712816
Data,1791.23357633599,913.288550404145
Data,1780.1021177483,915.479553759862
Data,1774.12228485374,902.693978453709
End,NaN,NaN
Begin,1615.64387869847,1135.77559410344
Data,1622.36274946244,1140.0027923466
Data,1646.11851486075,1160.11027420351
Data,1658.95672348147,1193.58783098198
Data,1667.51552922862,1215.90620216762
Data,1657.8670358676,1225.3670204514
Data,1652.65576297852,1234.46917906861
Data,1640.75189595696,1227.83072675002
Data,1628.60255054683,1230.3411356298
Data,1616.90914518117,1234.25834571429
Data,1618.06830690538,1239.11315785425
Data,1627.94104376157,1229.92057712405
Data,1641.23470509973,1221.26684418486
Data,1653.10072033175,1165.44100530169
Data,1661.13062688326,1131.7086973687
Data,1664.46602671661,1103.46853550662
Data,1676.57694063322,1067.53903459206
Data,1682.69502945067,1038.45530362102
Data,1690.44543548093,1021.2758612167
Data,1698.79422397013,1000.32990806218
Data,1703.26608104939,992.719191560671
Data,1710.99514322183,986.098970985021
Data,1718.58272148269,980.193159513064
Data,1714.30729465183,968.670871502923
Data,1716.11336058118,963.966273443796
Data,1716.81537272408,948.152776415681
Data,1717.64982929556,936.122126395974
Data,1720.53230530396,923.341496158387
Data,1719.59317504436,916.17236342518
Data,1718.74383532776,915.663552737329
Data,1715.66568521633,921.356211564874
Data,1718.59083614193,921.545855056927
Data,1718.93592715377,925.484271321204
Data,1717.66122990872,928.21446497758
Data,1716.37839246548,889.656047778673
Data,1706.63781558495,861.908133515174
Data,1702.27630866756,849.738509930709
Data,1696.25335992538,844.579005157297
Data,1698.53456853682,844.660855777188
Data,1703.09341306643,861.507459701001
Data,1713.21419855397,886.804127213652
Data,1714.62721962328,908.674578481333
Data,1709.79119533801,914.860673631641
Data,1730.68876897775,921.959623565373
End,1772.48391625723,936.157523432836
Begin,1715.15584395637,945.161971922858
Data,1718.02079799677,933.836249869492
Data,1723.05336910777,942.065199581995
Data,1715.74218114595,919.610686778956
End,1701.11980522229,874.701661172879
Begin,1719.99125195965,911.964191999875
Data,1698.23890983113,924.790141927612
Data,1678.80018356516,930.723805018441
Data,1688.95153486009,931.524868706676
Data,1696.21838086212,928.960397901567
Data,1700.99545178077,936.62643633392
Data,1709.75162457988,943.28017480863
Data,1710.44355849322,946.43126370557
Data,1709.63505889276,965.014974069248
Data,1703.46892577323,986.998479184608
Data,1698.8170362567,998.491406018232
Data,1695.15655120971,996.026820070857
Data,1695.84957862708,1004.49354992163
Data,1700.65719220842,1006.83173484836
Data,1710.56979969984,1027.51515058227
Data,1716.36099645509,1048.96216895525
End,1727.94338996558,1091.85620570121
Begin,44.4141877328583,151.58531933001
Data,66.297092194513,194.22592492794
Data,85.5189649301665,219.263756544049
Data,90.82407900002,256.192584190546
Data,90.1214089896228,244.031260379885
Data,91.3118504616659,254.509533786824
Data,95.1346817428304,257.255761468136
Data,94.234200065519,259.484264706637
Data,101.385059587221,256.755621208586
Data,95.1512172160473,253.572306476631
Data,100.025056814229,240.954220374259
Data,101.353319717717,224.476052523497
Data,84.4404165219224,216.693550587296
Data,87.7612227371112,220.732100730052
Data,83.1772155812495,226.179551769154
Data,79.5176203973402,248.304747233963
Data,81.1068125566593,248.903671309432
Data,89.8680887145884,233.850759503111
Data,90.7091714850745,211.199269964734
Data,94.8852487558074,185.771921590825
Data,84.4040949978183,164.755504735353
Data,76.6542415292359,148.197669076692
Data,67.600426025064,154.935924119021
Data,71.4998649475031,144.037874703051
Data,81.3605626987194,137.097354033814
Data,99.3680933932773,139.477824755738
Data,110.632285659022,141.782029597129
Data,116.345177442635,140.962742769213
Data,111.088742515725,165.729631461393
Data,108.752292067092,199.902381843277
Data,119.350683762631,204.482601749582
Data,129.798117960982,196.801929090809
Data,142.012934917647,193.286369215668
End,166.442568830978,186.255249465386
Begin,179.23912416982,126.179173083447
Data,202.167310468191,99.6027444782423
Data,202.023789906983,124.070518487377
Data,191.845531226168,139.503593848017
Data,194.250336251261,152.181046840819
Data,195.059377412662,160.033720549331
Data,186.060568620346,121.92213812933
Data,182.699920358239,143.826565449151
Data,178.312971244526,164.028801909917
