fixationEventType,fixationX,fixationY,fixationTimestamp
Begin,127.975330580401,172.607224219289
Data,127.408875235552,170.757354765283
Begin,132.473503822515,161.728261806337
Data,135.956041027189,161.802965754118
Data,140.583365672436,166.359151320517
Data,142.102641952827,172.050078367818
Data,141.919454605412,173.295338453688
Data,141.968806313218,171.830512089408
Begin,141.023899128919,167.224678423106
Data,140.706189819165,166.215807124895
Data,139.709099884069,165.802326124464
Data,137.74696043831,168.546494392126
Data,137.048662581698,172.57956376283
Begin,147.767902435932,175.462985339225
Data,147.984971412311,175.134344865234
Begin,143.285200732861,176.57455419061
End,140.718246416757,177.623299327289
Begin,1223.80144885325,637.726846213649
Data,1231.0523533068,640.181804908681
Data,1235.88628960916,641.818444038703
Data,1243.63145309712,643.063413802389
Data,1251.24310571438,643.549689903851
Begin,1239.39997330596,700.724772426445
Data,1231.84038001972,718.300122693762
End,1216.72119344724,753.450823228395
Begin,1242.26913509193,811.263251294745
Data,1234.15191644096,806.959321197973
Data,1238.89613631226,808.921750475531
Data,1245.66660229356,812.142894481357
Data,1252.97985286962,811.353209696792
Data,1259.83181941387,815.320281691108
Data,1265.60454042462,814.664990662789
Data,1275.82213780777,819.919874954286
Data,1278.8489252306,823.388319218391
Data,1276.04204002919,827.125922844315
Data,1269.99820202849,820.62434209091
Data,1259.69387225835,801.020079992131
Data,1258.89048327072,782.729889219685
Begin,1239.92028746561,770.116747825345
Data,1238.82358230196,769.003206967121
Data,1244.54512553016,771.246639498359
Begin,1258.77771977223,770.2281136272
Data,1256.93987947947,767.502880612315
Begin,1241.25387890154,753.000383625215
Data,1225.58932534623,752.815751542619
Data,1220.51226013355,765.860356958844
Data,1236.59931745196,776.639058480717
Data,1250.6209249424,778.926826717004
Data,1271.81143266384,781.724694126541
Data,1299.25102386236,787.457863528105
Data,1304.68302450053,785.88276774665
Data,1290.47295341869,771.001280972781
Data,1283.27803786236,763.052049952544
Data,1279.83842970281,748.020926583388
Data,1283.7016684624,732.842240087001
Data,1305.54306891514,741.919391517563
Data,1309.6929841988,758.169720558131
Data,1299.67057592195,755.668112310268
Data,1294.33718094498,742.548085974044
Data,1292.48809101014,734.830788629138
Data,1296.43876511627,749.583391538657
Data,1303.6400538412,765.995623313575
Data,1289.97152208095,779.953375655449
Data,1271.78565899205,779.193227042076
Data,1278.07805322646,780.994912401044
Begin,1312.58316045805,796.318817280473
Data,1308.8380686041,795.154674865907
Data,1300.29600621787,794.324889639291
Begin,1290.047327552,793.141707659323
Data,1278.26958130334,790.543535978513
Begin,1256.68310797584,785.268162462231
Data,1262.71524215249,786.872145469971
Begin,1250.08232134127,790.104934038318
Data,1257.70470965813,784.175446999829
Data,1265.28924892656,778.577500120855
Begin,1258.40999656369,794.528941426336
Data,1262.82975562515,791.194949088016
Data,1268.36550977196,784.010418965633
Data,1273.62019117131,776.878040274918
Data,1273.1164785402,779.690607941845
Data,1262.18676028123,787.316194222513
Data,1256.1696399433,790.016713130978
Data,1254.65050807088,781.091549898313
Data,1253.0868794039,766.794931477492
Begin,1233.48966141327,787.187439330144
Data,1240.05715408895,803.728360413992
Data,1252.76817367841,829.458848184139
Data,1263.01677312257,842.465332542925
Data,1268.78047341929,849.177400450349
Data,1271.47069032096,849.787201402543
Data,1274.66658299718,849.305425640898
Begin,1264.86511197629,844.267884482596
Data,1283.71058172658,857.100455837158
Data,1280.74937506767,868.329493078511
Data,1269.38361984634,870.842695458377
Data,1264.14140415194,880.150826289001
Data,1269.88287887255,880.945926620856
Data,1283.89923481448,849.727593328557
Begin,1301.48724880413,812.249730161605
Data,1292.5837415136,816.489544753992
Data,1280.96184219878,808.65911254424
Data,1295.03092650177,799.286886051202
Data,1315.46852442972,798.606666866779
Begin,1322.04541430493,804.006949843335
Data,1325.57467915499,791.124187175383
Data,1323.81544134674,784.805683109105
Data,1320.57440865525,784.75778657277
Data,1317.26968999418,786.694599397162
End,1311.32644644593,792.649868764637
Begin,134.044913855128,112.259815179077
Data,116.162508558414,98.9435747135895
Begin,91.8881569824964,100.412438829154
Data,89.7314592073234,104.316492926683
Data,86.0990508843634,99.9403241185806
Begin,90.7465544169321,110.405294765727
Data,97.9524594597515,112.13814147798
Data,105.473712626688,111.968107790838
Data,106.75110122704,116.32423597671
Begin,112.227331938395,135.341406467129
Data,118.34139057617,139.491373742763
Begin,145.443486224026,142.54467559339
Data,143.024042699028,145.994187654891
Data,139.369757031817,150.976309241943
Data,145.505389167801,152.298398320883
Data,164.131662916175,171.285024190545
Data,173.217394593999,184.149978699497
Data,170.428421354973,178.496850536152
Data,167.168125092726,172.418326030624
Begin,180.738887876269,170.819610805468
Data,191.093643214637,157.508245512662
Data,200.017370256374,143.103267329848
Data,202.303516985371,137.798226512546
Data,209.798545100218,136.628299482451
Data,223.455729265655,140.469625820629
Data,240.685281473415,141.377038880005
End,263.04054526581,137.988907709915
Begin,1129.30243642694,753.306329673504
Data,1137.49081349386,768.904703057113
Data,1143.70942904932,770.73491060244
Data,1143.21786722108,775.073318549027
Data,1149.74516933271,783.043368241865
Data,1158.39858700519,795.810934314128
Begin,1171.37820095159,827.239247736488
Data,1183.1766821832,836.908993075989
Begin,1193.46700271424,820.317700148761
Data,1186.67453543892,812.255249141603
Data,1189.90699664418,813.473404108003
Data,1189.13080384573,812.676451609389
Data,1192.25776745501,813.091949756437
Data,1204.36835482171,808.312487304602
Begin,1216.76007836474,790.740742704707
Data,1208.46357758124,787.795363313692
Data,1207.77062129204,795.443433732256
Begin,1225.46881357382,820.951661235469
Data,1230.68586126626,820.141188775947
Data,1235.97621813106,820.926502814121
Data,1251.4872144135,821.660755668847
Begin,1275.4445903026,823.041995841065
Data,1270.30575258454,818.737822501923
Data,1272.87006179633,817.263631238467
Begin,1289.01295937522,815.748792262675
Data,1278.86383885053,813.591708739742
Data,1281.16713141314,815.657732108734
Data,1286.00492937683,817.838639206045
Begin,1277.26103454697,811.833432206141
Data,1275.0583563863,810.5285656593
Data,1270.74860085071,808.401845592473
Data,1262.07384095596,807.488002985017
Data,1255.85158429541,805.311235516705
Begin,1238.27176292922,810.646225384169
Data,1242.19453984387,809.692091079558
Data,1247.90658434064,800.695784829928
Begin,1257.0098499856,777.211675997941
Data,1255.54297156072,776.448353504748
Data,1248.55333010517,773.857461805423
Data,1242.97993813478,777.666038330316
Data,1231.05674320498,774.72189305826
Data,1223.28800878161,772.557178830377
Data,1217.51604191066,784.898966171723
Data,1226.19161023112,793.6816117128
Data,1236.98321624374,795.344489647729
Begin,1240.1451356558,803.854267918288
Data,1240.72773324769,805.463390028332
Data,1243.0724011112,805.316092462449
Data,1229.63813648116,802.554693444497
Begin,1213.81221707522,846.593187704249
Data,1213.6044059124,846.101700637509
Data,1218.25255296571,829.252723141215
Data,1225.82598779153,812.006602040183
Data,1229.83238758684,808.274232125969
Data,1238.09210323964,812.613876020397
Data,1230.5330170352,811.661640780803
Begin,1189.06748588483,804.342172037997
Data,1200.14212773382,817.778566918457
Data,1207.52522229982,826.73616350543
Data,1212.45855146358,832.482325247719
Data,1218.39227385681,838.909374473191
Data,1222.18783827557,843.276432152605
Begin,220.965607918008,395.519907732239
Data,201.447386432349,381.559915887078
Data,180.083486956065,355.913062410175
Begin,168.532666401792,337.333961241563
Data,174.877237450621,348.987078157118
Data,184.125863378446,362.620131673245
Data,191.1129845342,369.120788405527
Data,202.652782629368,376.309154240957
Begin,216.105887407322,385.026230443117
Data,208.81381690174,386.098529438072
Data,194.577705897179,383.908480618403
Begin,173.834583199929,381.027426235708
Data,159.889623424756,341.267984578078
Data,140.368729562843,284.57272920042
Data,133.552560221643,264.446755240928
Data,123.159394327286,233.937812460493
Data,112.153040391481,199.609777906187
Begin,103.226465678715,168.537122758516
Data,105.86618837958,173.980437414564
Data,106.14020652664,175.358159744508
Data,104.372339925693,177.47378379433
Data,101.509085403552,182.217345809667
Begin,110.337463163177,190.805328624206
Data,112.199645416466,190.026962762871
Data,112.731850907342,184.759920930206
Begin,115.295077374463,186.692441696701
Data,114.011063251635,187.40175856829
Begin,125.084922590359,205.490917049903
Data,127.88726835717,202.225904392736
Begin,130.314998137162,177.6611341525
Data,128.72866511945,169.288172272153
Data,126.006408657635,158.73427450471
Data,122.087100803733,153.39175071103
Data,120.214096064098,152.039811817707
Data,117.440859621402,151.708301107837
Begin,117.568767798808,162.282948178104
Data,118.442691492111,160.598038917006
Data,122.319388742066,159.845748006318
Begin,127.222486649457,164.957022522071
Data,125.534195996294,163.938034738197
Begin,117.224592692803,157.894613169145
Data,116.539939425329,158.537269246372
Begin,116.041350247252,157.671663740328
Data,117.44312963044,163.045233017575
Data,118.377649219232,166.627612535739
Data,116.038957727939,170.580713686263
Data,111.520723922475,177.104056431679
Data,109.547986492741,179.696017750612
Data,106.219963592929,177.146735625762
Data,105.338061601023,177.39614820887
Data,106.661553096604,187.416404753199
Begin,98.7684373139393,192.115105547989
Data,98.903984220796,183.430755211454
Data,102.749311310369,178.830755171639
Data,104.978220188713,184.702459855734
Data,104.169840520436,189.630476715657
Begin,105.508001969677,191.423747646535
Data,108.368548537294,191.86127991953
Begin,119.440429991377,192.977037021228
Data,120.216544971309,192.68270453158
Data,120.97824302647,190.554989275462
Data,121.14110173883,189.267326877894
Data,121.837279789861,193.41800175528
Begin,108.870761261845,195.675133884762
Data,111.887039203611,194.867752609227
Begin,108.588055101972,182.504374239331
Data,109.506546871665,180.486295653216
Data,112.321154407262,176.479561533832
Begin,116.268776076609,176.869876145275
Data,119.725195160065,183.237902414913
Data,122.037281355865,190.364445160927
Data,118.153652448174,188.18703570699
Data,113.47102846978,185.708218681965
Data,113.559149731645,183.579756645631
Begin,117.406264487596,179.760961126097
Data,117.25555508617,183.709564451103
Data,116.330122263408,187.79119306435
Data,117.12773510196,193.708670192562
Data,114.835754374223,201.973761442796
Data,109.812722019603,200.842095100544
Begin,110.191184686916,196.068710355707
Data,113.279469991422,195.894805994317
Data,115.031488619986,189.28016553391
Begin,107.14504145967,171.018761485419
Data,108.09268771255,170.134595009067
Begin,114.500964416901,173.364502951698
Data,118.107366647266,179.936527579182
Data,122.535039547687,186.734654724423
Data,124.80258618694,189.51320343461
Data,122.703923710567,190.271374555424
Begin,113.612515633261,184.467854449037
Data,114.046174567083,187.694939206691
Begin,122.046486159715,270.844129586392
Data,124.579372185476,266.245159717328
Data,124.127688661862,263.051313531875
Data,122.305619713775,264.740381375273
Begin,122.179889070525,275.390313005162
Data,123.587478489848,270.290676909609
Data,125.389496651456,265.717535341909
Begin,126.524169753119,265.775387507263
Data,122.414048206387,270.023093760426
Data,119.740024144137,275.200446805241
Data,122.906488544015,274.860616638509
Begin,119.863318725235,276.621879606231
Data,114.726010603799,277.735891437921
Begin,115.972985746264,187.200332565904
Data,119.431660854391,189.772450641347
Begin,122.917226694922,191.866553351649
Data,120.079730982104,189.998223268473
Begin,109.128075555017,178.373704587641
Data,107.691656149206,176.734631719349
Begin,117.034495573004,184.126643945799
Data,115.050623194518,183.286253735771
Data,117.549100551784,182.4659002256
Begin,113.147917484408,183.016213746564
Data,117.050388185145,191.178798856494
Begin,113.681355290129,173.168639506997
Data,110.640280392278,168.947471362074
Data,110.528862562057,167.442412225332
Begin,113.842641738721,172.357745250313
Data,112.961915203906,171.197321430504
Data,110.53739605263,170.303209435392
Data,107.109579655357,173.024155266473
Begin,104.924441013122,179.739435717801
Data,102.434879159739,175.668076139046
Begin,96.7046383080348,173.831634161663
Data,101.284886036671,180.927838609331
Data,106.499166835417,188.597648164097
Data,105.939977183412,192.379813073105
Data,104.278018089282,197.736397901741
Data,107.539494494871,202.93167730921
Data,110.848351566746,204.001207364044
Data,109.623847375912,203.714661304802
Data,108.320293289228,204.639280456687
Data,108.718319974881,205.29139869993
Data,111.204814390321,202.594768177009
Data,114.03092216722,197.18244763826
Data,112.204811570281,191.526174144208
Data,109.141261578076,189.135322821987
Data,109.564948750212,189.437271805278
Begin,110.378581530613,198.917928694977
Data,109.658538807663,197.918599601693
Data,110.08836859459,196.291309126943
Data,112.508078288912,194.294659442363
Data,115.966651071098,192.39674136694
Begin,1053.20954676903,508.627746835871
Data,1052.65290262051,522.550268552553
Data,1053.57880190727,536.514613594825
Data,1047.74868726457,537.275299193188
Data,1043.16086997055,531.623858472902
End,1042.91160636015,523.469097477014
Begin,1043.52709547406,540.746032950792
Data,1063.38973254095,572.384696066818
Data,1103.75330874359,652.834193344789
Data,1119.33951956242,698.483457241406
Data,1122.62946066939,710.046812593386
Data,1140.18441475216,721.053080945524
Data,1157.76105301823,728.348621471319
Data,1166.11362688311,737.178708301736
Data,1168.09321335648,741.600348444174
Data,1169.20081389017,737.792952205137
Data,1165.30319181537,734.004809706382
Data,1165.86343526244,716.262164759087
Data,1147.58611035458,710.151764413036
Data,1103.0612333173,728.810800390031
Begin,1002.77068672239,784.594196186701
Data,993.122925669763,785.415186790091
