gazeX,gazeY,gazeTimestamp
217.839541685279,362.774849673177,43736094.293
466.487386794938,598.4525893558,43736111.164
231.705126366539,618.482406632855,43736126.179
373.630323354916,614.451849423668,43736157.278
221.395963440144,494.575985049227,43736171.088
259.415619996723,535.783281642735,43736184.338
465.012517888239,342.257713793949,43736201.08
295.525512413018,553.088454645888,43736216.125
300.098451849197,600.215463412642,43736229.156
461.862679710749,387.564994321981,43736246.037
294.215070400416,594.110729287951,43736261.171
250.9571309074,520.052227131792,43736274.311
216.406337511926,561.156922585069,43736307.294
209.671491813271,534.473447727059,43736319.234
365.666877084158,640.613332462125,43736336.192
256.547332037987,585.864224880238,43736351.156
226.465668672584,560.745460853619,43736364.246
261.417680919429,606.905018659169,43736381.146
399.969718325926,488.127288877003,43736396.136
248.165867883336,554.141330719787,43736409.262
296.745341462311,581.288685284714,43736426.123
278.025462919037,552.31594852297,43736455.431
235.368607689982,553.450823865661,43736471.081
222.551063350132,532.67557929053,43736486.092
228.503598858207,526.524910840286,43736499.189
68.0013346823005,598.600930757869,43736516.065
369.117218235045,667.75960976699,43736531.057
222.516564637653,625.965069873739,43736544.193
232.86754893173,555.146439110317,43736561.16
222.448037115703,538.522111035716,43736576.222
228.796661700648,542.38848903663,43736607.167
243.619830394345,619.476039829529,43736621.097
249.240027000255,619.445689045425,43736634.154
259.256283718544,642.822508745463,43736651.073
279.917605696535,540.597278224193,43736666.841
263.264086470847,529.082886830457,43736679.296
250.074770534773,504.853140831772,43736696.044
205.254051114043,500.908403491653,43736711.163
228.039256369474,553.050021029271,43736724.22
262.697618395117,547.851728528294,43736757.119
267.800255996677,527.691548782477,43736769.211
277.760280988383,551.809627231956,43736786.068
263.517011764719,655.380689714588,43736801.031
271.555877468205,663.374331235095,43736814.141
290.937027019003,565.796897361988,43736846.097
333.207152072756,625.775464527751,43736859.18
374.632861421751,644.146755258924,43736876.138
627.940734658341,1088.24963927338,43736905.268
960.370993799908,1685.26193791355,43736921.032
1190.21411350447,2246.83243636317,43736936.151
1434.5362566875,2269.30806192232,43736949.122
1160.67493358212,2185.25241093598,43736966.146
1456.63884950714,2264.29450951026,43736981.119
1228.22480274532,2347.39804561006,43736994.203
1510.01123586776,2420.37885142037,43737011.121
1503.09124838409,2439.45423860815,43737026.134
1429.32779301276,2476.10298426647,43737057.23
1435.00860710666,2450.27743563858,43737071.135
1444.03274194145,2391.41253141099,43737084.167
1463.29085522141,2347.11792187449,43737101.109
1509.7995641421,2332.6262482956,43737116.133
1505.97245867553,2322.08393475116,43737129.297
1285.82131366574,2328.24730517705,43737146.085
1433.32592359482,2266.15352906105,43737161.107
910.200037051168,2130.35121159756,43737174.268
1101.15640188463,2246.99677867224,43737207.223
154.058744967195,-99.6762241145752,43738151.193
130.878116330821,-264.314540515352,43738164.141
124.91457726065,-264.96627919753,43738181
128.831218829469,-204.895555700914,43738196.041
106.766923104951,-292.738480986996,43738209.174
89.4215500176569,-266.686678255284,43738226.234
84.8807206203348,-266.481315393668,43738255.288
130.008169229313,-180.094236931026,43738271.08
51.2793662518311,-118.336783928038,43738286.053
-250.827386109726,165.656428783163,43738299.199
-186.452866941468,413.762983935635,43738316.046
-192.131174885991,-8.30436574263782,43738331.037
-97.2765537604201,231.332838343686,43738344.224
-212.369349205587,164.676559163145,43738361.107
-201.796453216144,-37.9111165180087,43738376.046
-102.720066835451,120.690353569426,43738407.111
-51.295761289538,301.487793509581,43738421.05
-15.128736499229,360.819867801864,43738434.252
35.1821338700412,423.288556629011,43738451.048
17.3746111747171,239.338483677096,43738466.109
20.6399671749231,377.890009662986,43738479.114
4.42463250387553,358.258726929057,43738496.056
-20.5166443850201,389.500478367966,43738511.136
-17.3091647719237,377.401366232507,43738524.245
-17.4560877789844,407.181616889881,43738557.162
-16.5346862981376,233.460764759475,43738569.235
-14.2799350330652,248.542917612056,43738586.014
6.14322443721177,390.66395142752,43738600.955
-13.892891589092,396.79237201571,43738614.1
-8.9004854014119,228.53550877821,43738630.979
-39.8867512151385,397.523366626464,43738645.969
-30.4887693791735,211.190082193648,43738659.034
-76.1931022472177,105.336489025439,43738675.929
-71.9884884518739,327.008290444523,43738705.357
-55.3948818596628,19.8376925825134,43738721.05
-138.064917996696,252.473978362608,43738736.07
-159.865911402591,246.443327951862,43738749.207
-129.206306496353,-7.08656105922181,43738765.95
-133.446554603111,219.645522495011,43738780.947
-139.034954438836,258.256335887667,43738794.12
-80.088911449363,15.4864917513984,43738811.079
-115.812661069116,235.669947739325,43738826.001
-138.042362652329,51.352995767158,43738857.207
-171.022975147718,260.504608201774,43738871.098
-157.192006654688,281.477634639008,43738884.228
-102.092119782885,137.820407418439,43738900.989
-58.3650604538925,358.706026125039,43738916.018
-89.2415255981633,305.410778124132,43738929.373
-156.289636245652,56.133898224298,43738945.949
-121.835486235419,323.908998783651,43738960.964
-152.188087843321,248.133543503179,43738974.281
-130.612412929598,4.26830811484925,43739007.022
-140.311132690463,234.646907223505,43739019.339
-156.197065353143,-25.29390675734,43739035.91
-150.632708887977,213.695379247084,43739051.134
-172.116909349543,246.365155979861,43739064.279
-143.871352827974,105.611358902968,43739081.022
-158.593335740688,282.466169215114,43739096.049
-168.450726083806,289.756804932104,43739109.386
-136.569373357661,93.3395564877894,43739126.037
-176.219005972049,244.171891096792,43739155.315
-117.243672361766,74.645126362718,43739170.913
-189.044460345862,234.421377425896,43739185.896
-196.453812653424,233.923814774573,43739199.231
-168.123516956141,31.4412427021328,43739215.904
-206.200775789742,270.614500183987,43739231.067
-193.30679389398,270.206939343391,43739244.311
-96.5718558832711,27.4117761460324,43739261.032
-182.83430051384,252.390292924129,43739276.044
-105.40587579288,39.4852279685575,43739307.13
-176.434221549556,215.751971985654,43739321.119
-201.224737890162,206.573867474293,43739334.191
-118.193033071569,43.9809295119283,43739351.028
-24.2749286402579,355.371288476228,43739366.001
85.757716266958,438.390796127008,43739379.342
516.126139228923,591.302894712056,43739396.048
634.396066384608,894.956519807568,43739410.994
1214.88512763644,1786.24879622193,43739424.285
1325.6625688108,2002.60945216647,43739457.112
1758.49092912302,2524.93476336496,43739469.346
1785.55925623984,2464.90577885921,43739486.046
1517.92161736241,2412.37598833798,43739501.037
1614.89938754197,2559.70194594901,43739514.251
1820.37127654898,2470.56821202838,43739531.022
1816.7908212132,2395.90188479057,43739546.007
1794.36640357119,2284.26160747026,43739559.324
1794.36640357119,2284.26160747026,43739576.012
1602.24457159264,2475.11989707101,43739605.413
1730.15709446871,2341.42118433756,43739621.003
1661.56484337948,2318.48730375769,43739635.919
1449.08960315834,2509.46802353107,43739649.331
1732.64586966865,2337.32162695095,43739666.025
1762.26685432034,2376.5528672575,43739681.006
1547.26097592558,2574.00484387372,43739711.037
1468.40719832736,2544.40869179237,43739726.022
265.663841972366,469.077816266916,43740549.357
265.663841972366,469.077816266916,43740565.982
218.682939266855,62.5951870295135,43740580.988
211.300919650904,-10.8485045620872,43740594.262
189.712009135799,-17.5653260006582,43740610.958
224.156526134375,24.7171146183402,43740625.985
274.146844335255,91.4229881435565,43740657.151
143.595258061369,287.790401371464,43740670.961
134.635069194204,245.798842410378,43740684.257
141.399949526765,268.600248649399,43740701.042
291.989688073322,205.433070515727,43740715.917
160.32779930951,334.591286532374,43740729.3
174.665597354882,225.775000253726,43740745.977
300.146930176153,293.945800404381,43740760.87
413.10154946073,496.824337653912,43740774.296
761.752273047846,616.991143887306,43740806.996
873.68880830775,1860.24435758225,43740819.153
948.488908872551,2076.84158240234,43740835.878
944.120377244703,2240.40257957606,43740850.969
918.726897028105,2235.49541775555,43740864.287
1023.42191367135,2289.91352642975,43740880.961
931.792001935823,2213.10703308009,43740909.351
952.209914155848,2212.82439720329,43740999.266
966.06782375465,2236.4239272132,43741030.992
974.784994449688,2325.80999814146,43741044.316
1061.01074748708,2369.27448961817,43741060.971
977.535728339342,2344.30685382738,43741076.022
977.535728339342,2344.30685382738,43741107.048
698.575810756192,2413.64521779839,43741120.932
1091.56078667536,2391.83787380671,43741134.15
874.586362210958,2453.56301888365,43741150.884
874.132690436358,2456.93032957975,43741165.923
1008.91498970181,2494.02618625513,43741179.334
1235.82479861895,2526.13751478321,43741195.992
1387.16669524643,2562.95136637348,43741211.027
1637.85657240338,2575.00447478308,43741224.208
1674.02644598068,2563.94358941199,43741256.944
1687.01562239407,2576.58536213599,43741269.238
1674.69255307332,2580.63674703809,43741285.861
1671.37099961029,2577.53076011058,43741301.023
1667.83123983291,2586.41696509328,43741314.155
1647.55523342637,2576.44115749102,43741331.008
1698.12874041834,2595.56548496307,43741346.009
1670.23059885376,2590.26667894443,43741359.157
1639.09555978988,2565.6044578452,43741375.939
1282.46871234045,2909.56156751137,43741405.46
769.106000586876,3345.69108401794,43741420.897
423.862328336067,3462.18045518226,43741435.888
418.166712297429,3454.38613781988,43741449.446
425.948619372895,3480.04447784299,43741465.947
434.537663181179,3464.09293526843,43741480.798
413.371665372965,3436.07376880363,43741494.428
430.906683482432,3401.51398401097,43741510.968
447.693498527958,3426.04417990954,43741525.943
605.14487826807,3505.11608979237,43741557.077
363.897496467411,3319.769667159,43741570.761
517.396443692955,3088.06057206219,43741584.405
275.286163335903,2841.26521245073,43741600.915
271.141657966955,1635.15900357305,43741615.914
335.933568481764,1221.44556529358,43741629.523
298.081001602991,986.816135031596,43741645.911
327.092460868456,883.704409006626,43741660.78
304.207440382482,873.619949858641,43741674.55
301.129771475251,890.979996463942,43741706.979
301.834782621072,887.451571907597,43741719.561
321.997811618027,787.950962256222,43741735.924
330.966693690834,798.889030206544,43741750.962
329.558355218303,825.95073549454,43741764.627
316.627681729359,824.017221983519,43741780.927
306.001334272796,846.948900355956,43741795.925
290.856321177438,773.570811541159,43741809.5
286.736094130553,759.30125781175,43741825.913
301.677051844835,825.7384741371,43741855.687
319.919548090914,844.02167670594,43741870.972
312.841359927998,843.31254521185,43741885.865
320.067567538325,828.273068118584,43741899.521
315.030089820494,836.132141824662,43741915.899
342.409262671697,894.76537216555,43741930.92
335.144953759164,889.260005589371,43741944.61
331.493964024008,869.031228810037,43741960.872
291.769695148571,792.897807033644,43741975.866
200.518211968543,744.824755431152,43742006.85
117.673136961158,785.049024218518,43742020.871
76.212028252253,780.66979108662,43742034.652
61.7396421537719,783.940056757004,43742050.904
45.4954084477534,726.991528500955,43742065.904
43.4205517174455,710.049276740632,43742079.647
31.1409680041941,723.741051717687,43742095.897
36.734380138667,730.403695417039,43742110.908
34.0513905992835,722.190408917765,43742124.745
-35.1844318175184,712.891332890965,43742157.07
-26.2026274120013,733.299501067656,43742169.616
7.81850697667565,751.734296908291,43742185.899
110.879279276458,720.695603240702,43742200.898
388.001993575422,1004.99123638675,43742214.575
740.432264528872,1283.26885190034,43742230.869
1251.13213872934,2060.12245792006,43742245.873
1602.94722343377,2095.72308696163,43742259.622
1713.47906931169,2243.69054045706,43742275.751
1711.19677243021,2228.64537196608,43742305.702
1725.6848268571,2255.75116212311,43742320.848
1822.91232601112,2310.14498800549,43742335.883
1823.67256054998,2287.0676647294,43742349.477
1817.79778420003,2290.29279316278,43742365.846
1819.38214050751,2308.40387252522,43742380.948
1853.9352148905,2345.34951930091,43742394.606
1856.89763029546,2343.5781099231,43742410.845
1852.35887630309,2351.01621385679,43742425.876
1676.24735933437,2405.22115117427,43742456.877
1675.65275092124,2409.2731537456,43742470.837
1642.1531109746,2468.98807407671,43742484.545
1660.22592328668,2478.91267729521,43742500.877
1770.51123895697,2563.77323767134,43742515.923
1662.12020020701,2429.00230367194,43742529.564
1876.90437738378,2342.5602349254,43742545.86
1578.9233832191,2455.867763137,43742560.869
1289.29233054897,2567.25869540658,43742574.566
1325.73307384124,2560.38136817189,43742606.816
1385.74035361492,2536.82565221098,43742635.863
163.706950154737,519.260624636432,43743384.414
142.941466343382,532.817503940238,43743415.817
145.566971081496,482.772732722599,43743429.415
137.565697618622,539.317621118442,43743445.764
153.424610858362,621.559376837608,43743460.674
171.550022938366,635.547637240613,43743474.509
174.538762701398,640.677921528162,43743506.885
175.911349386763,647.508825997332,43743519.43
352.898985828784,501.30937360571,43743535.888
212.733810555585,636.149701287538,43743564.253
362.726224062243,353.44921336203,43743580.652
222.333419940419,557.766508394553,43743595.709
218.091174745879,543.412533218448,43743609.228
237.043302850687,552.437619249594,43743655.538
227.635296417225,610.797478515439,43743699.34
1398.83423273962,-2.53117500666662,43743775.727
1591.0176905397,-102.348871955433,43743834.393
1586.40998562319,-133.424771409405,43743865.8
1591.68294348573,-152.815783889119,43743879.345
1743.72670388785,36.1209893169984,43743895.706
1586.12204521301,24.4831741293973,43743910.71
1586.89023873407,20.1616549717203,43743924.323
1601.61932403496,-18.6468599924616,43743956.883
1566.28058161281,83.4477805813393,43743969.3
1843.00678832754,-67.9912349516925,43743985.667
1591.16543342961,-3.85582966952462,43744000.665
1613.19857850058,-36.1591288349339,43744014.295
1797.46119456927,89.4939208499329,43744030.658
1653.38124265481,53.3106406881077,43744045.655
1649.62264023608,92.8679084141557,43744059.295
1809.25940180976,61.0555008829525,43744075.651
1662.68896884955,146.890838955051,43744105.322
1802.4667874101,119.150828004019,43744120.647
1441.8587944144,165.908455282038,43744135.751
1637.52743471546,120.608086642855,43744149.374
1814.86461046765,112.688883481162,43744165.758
1681.46594060825,180.761659189618,43744180.73
1761.52524458297,546.523246568647,43744194.273
1967.67150803867,704.631222173279,43744210.761
1847.57417978778,923.438906913394,43744225.751
1998.13624025177,880.946958321938,43744256.86
1870.85715947893,873.328322147741,43744270.663
1850.72014891361,871.783055637151,43744284.105
1995.45540443451,827.584444812333,43744300.724
1825.42888912121,843.18628439417,43744315.727
1836.32632288867,853.345800821578,43744329.059
2047.08282555548,814.119996193673,43744345.75
1821.72050758642,859.974761576524,43744360.848
1796.6671172242,877.043113573373,43744373.952
1781.47922058457,866.848586024997,43744406.875
1769.3298342682,891.947069376269,43744419.203
1928.73027378761,835.102510582302,43744435.746
1751.10606072009,922.251971554576,43744450.852
1740.88584651718,923.81811760537,43744464.259
1888.17486396738,897.699139700306,43744480.782
1730.39361476331,954.395892373979,43744495.792
1719.53598447275,945.596162166263,43744509.199
1878.13965449445,900.904779507621,43744525.839
1740.90637540483,941.507502889209,43744555.636
1840.31193373721,927.020254626461,43744570.757
1733.3837715776,944.674183842901,43744585.753
1720.37331736864,936.794518310152,43744599.424
1892.21174196829,920.22877404688,43744615.679
1710.24248263365,934.924463066792,43744630.748
1707.05119998985,950.396910397088,43744644.432
1723.58808537318,935.704931586356,43744660.659
1739.12325991475,954.397387828208,43744675.79
1729.02735953149,965.649619065016,43744706.73
1761.33047957594,921.369868763746,43744720.605
1760.49435080652,911.523388172704,43744734.278
1797.2461576528,892.286745787559,43744750.633
1786.27121313949,907.899746097455,43744765.633
1797.82539632173,915.615884791315,43744779.396
1792.03703807178,921.349113007665,43744795.695
1777.88559328011,902.310326078687,43744810.741
1790.12104526923,897.50223772008,43744824.285
1779.87343474201,908.206954001548,43744856.913
1772.2182497391,894.937346492805,43744869.48
1741.46117911736,916.552158624853,43744885.647
1781.3678633614,934.626301515922,43744900.673
1778.60992062118,927.106392343366,43744914.405
1801.09302673203,887.672431323574,43744930.719
1795.46418510389,902.143637705418,43744945.574
1799.39552093135,925.968629786802,43744959.374
1757.83920057293,919.861560471295,43744975.694
1762.16261906463,877.122827841405,43745005.55
1626.72903178316,1145.96518027541,43745184.378
1583.4762563284,1136.53296499086,43745200.649
1636.72634798386,1124.82863704406,43745215.708
1635.80049099038,1148.45718883292,43745229.456
1693.63004565737,1200.32523791731,43745245.743
1684.63314072291,1260.54294453891,43745260.74
1684.63314072291,1260.54294453891,43745274.408
1638.57004914558,1244.28865701895,43745306.892
1642.23321720035,1252.67349630305,43745319.263
